C:\Users\jonathans\PycharmProjects\PSSEDYN\SampleSystem\OUT\out_dyntools_demo_bus154_fault.out
                     21             22      
        Time(s) VOLT 2 [BUS 2  VOLT 3 [BUS 3 
                       18.000]        13.800]
        176.137       0.969963        1.07476
        176.146       0.969964        1.07476
        176.154       0.969965        1.07476
        176.162       0.969965        1.07476
        176.171       0.969964        1.07476
        176.179       0.969964        1.07476
        176.187       0.969965        1.07476
        176.196       0.969965        1.07476
        176.204       0.969965        1.07476
        176.212       0.969966        1.07476
        176.221       0.969966        1.07476
        176.229       0.969965        1.07476
        176.237       0.969966        1.07476
        176.246       0.969966        1.07476
        176.254       0.969966        1.07476
        176.262       0.969966        1.07476
        176.271       0.969968        1.07476
        176.279       0.969968        1.07476
        176.287       0.969967        1.07476
        176.296       0.969967        1.07476
        176.304       0.969967        1.07476
        176.312       0.969968        1.07476
        176.321       0.969968        1.07476
        176.329       0.969968        1.07476
        176.337       0.969969        1.07476
        176.346       0.969969        1.07476
        176.354       0.969968        1.07476
        176.362       0.969969        1.07476
        176.371       0.969969        1.07476
        176.379       0.969969        1.07476
        176.387       0.969969        1.07476
        176.396        0.96997        1.07476
        176.404       0.969971        1.07476
        176.412       0.969971        1.07476
        176.421        0.96997        1.07476
        176.429        0.96997        1.07476
        176.437        0.96997        1.07476
        176.446        0.96997        1.07476
        176.454       0.969971        1.07476
        176.462       0.969971        1.07476
        176.471       0.969972        1.07476
        176.479       0.969972        1.07476
        176.487       0.969971        1.07476
        176.496       0.969971        1.07476
        176.504       0.969972        1.07476
        176.512       0.969972        1.07476
        176.521       0.969972        1.07476
        176.529       0.969973        1.07476
        176.537       0.969973        1.07476
        176.546       0.969972        1.07476
        176.554       0.969972        1.07476
        176.562       0.969972        1.07476
        176.571       0.969973        1.07476
        176.579       0.969973        1.07476
        176.587       0.969973        1.07477
        176.596       0.969974        1.07477
        176.604       0.969974        1.07477
        176.612       0.969973        1.07477
        176.621       0.969973        1.07477
        176.629       0.969974        1.07477
        176.637       0.969974        1.07477
        176.646       0.969974        1.07477
        176.654       0.969975        1.07477
        176.662       0.969975        1.07477
        176.671       0.969974        1.07477
        176.679       0.969974        1.07477
        176.687       0.969974        1.07477
        176.696       0.969975        1.07477
        176.704       0.969975        1.07477
        176.712       0.969976        1.07477
        176.721       0.969976        1.07477
        176.729       0.969975        1.07477
        176.737       0.969975        1.07477
        176.746       0.969975        1.07477
        176.754       0.969975        1.07477
        176.762       0.969975        1.07477
        176.771       0.969976        1.07477
        176.779       0.969976        1.07477
        176.787       0.969975        1.07477
        176.796       0.969975        1.07477
        176.804       0.969975        1.07477
        176.812       0.969976        1.07477
        176.821       0.969977        1.07477
        176.829       0.969976        1.07477
        176.837       0.969976        1.07477
        176.846       0.969976        1.07477
        176.854       0.969976        1.07477
        176.862       0.969976        1.07477
        176.871       0.969977        1.07477
        176.879       0.969977        1.07477
        176.887       0.969976        1.07477
        176.896       0.969976        1.07477
        176.904       0.969976        1.07477
        176.912       0.969976        1.07477
        176.921       0.969977        1.07477
        176.929       0.969977        1.07477
        176.937       0.969976        1.07477
        176.946       0.969976        1.07477
        176.954       0.969977        1.07477
        176.962       0.969977        1.07478
        176.971       0.969977        1.07478
        176.979       0.969976        1.07477
        176.987       0.969977        1.07477
        176.996       0.969977        1.07478
        177.004       0.969977        1.07478
        177.012       0.969977        1.07478
        177.021       0.969977        1.07478
        177.029       0.969977        1.07478
        177.037       0.969977        1.07478
        177.046       0.969977        1.07478
        177.054       0.969978        1.07478
        177.062       0.969977        1.07478
         177.07       0.969977        1.07478
        177.079       0.969977        1.07478
        177.087       0.969977        1.07478
        177.095       0.969977        1.07478
        177.104       0.969977        1.07478
        177.112       0.969977        1.07478
         177.12       0.969977        1.07478
        177.129       0.969978        1.07478
        177.137       0.969977        1.07478
        177.145       0.969976        1.07478
        177.154       0.969977        1.07478
        177.162       0.969977        1.07478
         177.17       0.969977        1.07478
        177.179       0.969976        1.07478
        177.187       0.969976        1.07478
        177.195       0.969976        1.07478
        177.204       0.969977        1.07478
        177.212       0.969977        1.07478
         177.22       0.969976        1.07478
        177.229       0.969976        1.07478
        177.237       0.969977        1.07478
        177.245       0.969977        1.07478
        177.254       0.969976        1.07478
        177.262       0.969976        1.07478
         177.27       0.969977        1.07478
        177.279       0.969977        1.07478
        177.287       0.969976        1.07478
        177.295       0.969976        1.07478
        177.304       0.969977        1.07479
        177.312       0.969976        1.07479
         177.32       0.969976        1.07478
        177.329       0.969976        1.07478
        177.337       0.969976        1.07479
        177.345       0.969976        1.07479
        177.354       0.969976        1.07479
        177.362       0.969975        1.07479
         177.37       0.969975        1.07479
        177.379       0.969976        1.07479
        177.387       0.969976        1.07479
        177.395       0.969975        1.07479
        177.404       0.969975        1.07479
        177.412       0.969976        1.07479
         177.42       0.969975        1.07479
        177.429       0.969975        1.07479
        177.437       0.969974        1.07479
        177.445       0.969974        1.07479
        177.454       0.969975        1.07479
        177.462       0.969975        1.07479
         177.47       0.969975        1.07479
        177.479       0.969974        1.07479
        177.487       0.969974        1.07479
        177.495       0.969975        1.07479
        177.504       0.969975        1.07479
        177.512       0.969974        1.07479
         177.52       0.969974        1.07479
        177.529       0.969973        1.07479
        177.537       0.969973        1.07479
        177.545       0.969974        1.07479
        177.554       0.969974        1.07479
        177.562       0.969974        1.07479
         177.57       0.969973        1.07479
        177.579       0.969972        1.07479
        177.587       0.969972        1.07479
        177.595       0.969973        1.07479
        177.604       0.969973        1.07479
        177.612       0.969973        1.07479
         177.62       0.969973        1.07479
        177.629       0.969972        1.07479
        177.637       0.969972        1.07479
        177.645       0.969972        1.07479
        177.654       0.969972        1.07479
        177.662       0.969972        1.07479
         177.67       0.969972        1.07479
        177.679       0.969972        1.07479
        177.687       0.969972        1.07479
        177.695        0.96997        1.07479
        177.704        0.96997        1.07479
        177.712       0.969971         1.0748
         177.72       0.969971         1.0748
        177.729       0.969971         1.0748
        177.737       0.969971         1.0748
        177.745       0.969971         1.0748
        177.754        0.96997         1.0748
        177.762       0.969969         1.0748
         177.77       0.969969         1.0748
        177.779        0.96997         1.0748
        177.787        0.96997         1.0748
        177.795       0.969969         1.0748
        177.804       0.969969         1.0748
        177.812       0.969969         1.0748
         177.82       0.969969         1.0748
        177.829       0.969969         1.0748
        177.837       0.969968         1.0748
        177.845       0.969968         1.0748
        177.854       0.969967         1.0748
        177.862       0.969967         1.0748
         177.87       0.969968         1.0748
        177.879       0.969968         1.0748
        177.887       0.969967         1.0748
        177.895       0.969967         1.0748
        177.904       0.969967         1.0748
        177.912       0.969967         1.0748
         177.92       0.969967         1.0748
        177.929       0.969966         1.0748
        177.937       0.969966         1.0748
        177.945       0.969966         1.0748
        177.954       0.969966         1.0748
        177.962       0.969966         1.0748
         177.97       0.969965         1.0748
        177.979       0.969964         1.0748
        177.987       0.969964         1.0748
        177.995       0.969965         1.0748
        178.004       0.969965         1.0748
        178.012       0.969964         1.0748
         178.02       0.969964         1.0748
        178.029       0.969964         1.0748
        178.037       0.969964         1.0748
        178.045       0.969964         1.0748
        178.054       0.969963         1.0748
        178.062       0.969963         1.0748
         178.07       0.969963         1.0748
        178.079       0.969963         1.0748
        178.087       0.969963         1.0748
        178.095       0.969962         1.0748
        178.104       0.969962         1.0748
        178.112       0.969962         1.0748
         178.12       0.969962         1.0748
        178.129       0.969962         1.0748
        178.137       0.969961         1.0748
        178.145       0.969961         1.0748
        178.154       0.969961         1.0748
        178.162       0.969961         1.0748
         178.17       0.969961         1.0748
        178.179        0.96996         1.0748
        178.187        0.96996         1.0748
        178.195        0.96996         1.0748
        178.204        0.96996         1.0748
        178.212        0.96996         1.0748
         178.22        0.96996         1.0748
        178.229       0.969959         1.0748
        178.237       0.969959        1.07481
        178.245       0.969959        1.07481
        178.254       0.969959        1.07481
        178.262       0.969959        1.07481
         178.27       0.969958        1.07481
        178.279       0.969958        1.07481
        178.287       0.969958        1.07481
        178.295       0.969958        1.07481
        178.304       0.969958        1.07481
        178.312       0.969957        1.07481
         178.32       0.969957        1.07481
        178.329       0.969957        1.07481
        178.337       0.969957        1.07481
        178.345       0.969957        1.07481
        178.354       0.969957        1.07481
        178.362       0.969956        1.07481
         178.37       0.969956        1.07481
        178.379       0.969956        1.07481
        178.387       0.969956        1.07481
        178.395       0.969955        1.07481
        178.404       0.969955        1.07481
        178.412       0.969955        1.07481
         178.42       0.969955        1.07481
        178.428       0.969955        1.07481
        178.437       0.969954        1.07481
        178.445       0.969954        1.07481
        178.453       0.969954        1.07481
        178.462       0.969954        1.07481
         178.47       0.969954        1.07481
        178.478       0.969953        1.07481
        178.487       0.969953        1.07481
        178.495       0.969953        1.07481
        178.503       0.969953        1.07481
        178.512       0.969953        1.07481
         178.52       0.969953        1.07481
        178.528       0.969952        1.07481
        178.537       0.969952        1.07481
        178.545       0.969952        1.07481
        178.553       0.969952        1.07481
        178.562       0.969952        1.07481
         178.57       0.969952        1.07481
        178.578       0.969951        1.07481
        178.587       0.969951        1.07481
        178.595       0.969951        1.07481
        178.603       0.969951        1.07481
        178.612       0.969951        1.07481
         178.62       0.969951        1.07481
        178.628        0.96995        1.07481
        178.637        0.96995        1.07481
        178.645        0.96995        1.07481
        178.653        0.96995        1.07481
        178.662        0.96995        1.07481
         178.67        0.96995        1.07481
        178.678       0.969949        1.07481
        178.687       0.969949        1.07481
        178.695       0.969949        1.07481
        178.703       0.969949        1.07481
        178.712       0.969949        1.07481
         178.72       0.969948        1.07481
        178.728       0.969948        1.07481
        178.737       0.969948        1.07481
        178.745       0.969948        1.07481
        178.753       0.969948        1.07481
        178.762       0.969948        1.07481
         178.77       0.969948        1.07481
        178.778       0.969947        1.07481
        178.787       0.969947        1.07481
        178.795       0.969947        1.07481
        178.803       0.969947        1.07481
        178.812       0.969947        1.07481
         178.82       0.969947        1.07481
        178.828       0.969947        1.07481
        178.837       0.969947        1.07481
        178.845       0.969946        1.07481
        178.853       0.969946        1.07481
        178.862       0.969946        1.07481
         178.87       0.969946        1.07481
        178.878       0.969946        1.07481
        178.887       0.969946        1.07481
        178.895       0.969946        1.07481
        178.903       0.969946        1.07481
        178.912       0.969945        1.07481
         178.92       0.969945        1.07481
        178.928       0.969945        1.07481
        178.937       0.969945        1.07481
        178.945       0.969945        1.07481
        178.953       0.969945        1.07481
        178.962       0.969944        1.07481
         178.97       0.969944        1.07481
        178.978       0.969944        1.07481
        178.987       0.969944        1.07481
        178.995       0.969944        1.07481
        179.003       0.969944        1.07481
        179.012       0.969944        1.07481
         179.02       0.969944        1.07481
        179.028       0.969944        1.07481
        179.037       0.969944        1.07481
        179.045       0.969943        1.07481
        179.053       0.969943        1.07481
        179.062       0.969943        1.07481
         179.07       0.969943        1.07481
        179.078       0.969943        1.07481
        179.087       0.969943        1.07481
        179.095       0.969943        1.07481
        179.103       0.969943        1.07481
        179.112       0.969943        1.07481
         179.12       0.969943        1.07481
        179.128       0.969943        1.07481
        179.137       0.969942        1.07481
        179.145       0.969942        1.07481
        179.153       0.969942        1.07481
        179.162       0.969942        1.07481
         179.17       0.969942        1.07481
        179.178       0.969942        1.07481
        179.187       0.969942        1.07481
        179.195       0.969942        1.07481
        179.203       0.969941        1.07481
        179.212       0.969941        1.07481
         179.22       0.969941        1.07481
        179.228       0.969941        1.07481
        179.237       0.969941        1.07481
        179.245       0.969941        1.07481
        179.253       0.969941        1.07481
        179.262       0.969941        1.07481
         179.27       0.969941        1.07481
        179.278       0.969941        1.07481
        179.287       0.969941        1.07481
        179.295       0.969941        1.07481
        179.303       0.969941        1.07481
        179.312       0.969941        1.07481
         179.32       0.969941        1.07481
        179.328       0.969941        1.07481
        179.337       0.969941        1.07481
        179.345       0.969941        1.07481
        179.353        0.96994        1.07481
        179.362       0.969941        1.07481
         179.37        0.96994        1.07481
        179.378        0.96994        1.07481
        179.387        0.96994        1.07481
        179.395        0.96994        1.07481
        179.403        0.96994        1.07481
        179.412        0.96994        1.07481
         179.42        0.96994        1.07481
        179.428        0.96994        1.07481
        179.437        0.96994        1.07481
        179.445        0.96994        1.07481
        179.453        0.96994        1.07481
        179.462        0.96994        1.07481
         179.47        0.96994        1.07481
        179.478        0.96994        1.07481
        179.487        0.96994        1.07481
        179.495        0.96994        1.07481
        179.503        0.96994        1.07481
        179.512        0.96994        1.07481
         179.52        0.96994        1.07481
        179.528        0.96994        1.07481
        179.537        0.96994        1.07481
        179.545        0.96994        1.07481
        179.553        0.96994        1.07481
        179.562        0.96994        1.07481
         179.57        0.96994        1.07481
        179.578        0.96994        1.07481
        179.587        0.96994        1.07481
        179.595        0.96994        1.07481
        179.603        0.96994        1.07481
        179.612        0.96994        1.07481
         179.62        0.96994        1.07481
        179.628        0.96994        1.07481
        179.637        0.96994        1.07481
        179.645        0.96994        1.07481
        179.653        0.96994        1.07481
        179.662        0.96994        1.07481
         179.67        0.96994        1.07481
        179.678        0.96994        1.07481
        179.687        0.96994        1.07481
        179.695        0.96994        1.07481
        179.703        0.96994        1.07481
        179.712        0.96994        1.07481
         179.72        0.96994        1.07481
        179.728        0.96994        1.07481
        179.737        0.96994        1.07481
        179.745        0.96994        1.07481
        179.753        0.96994        1.07481
        179.762        0.96994        1.07481
         179.77        0.96994        1.07481
        179.778        0.96994        1.07481
        179.786        0.96994        1.07481
        179.795        0.96994        1.07481
        179.803        0.96994        1.07481
        179.811        0.96994        1.07481
         179.82        0.96994        1.07481
        179.828        0.96994        1.07481
        179.836        0.96994        1.07481
        179.845        0.96994        1.07481
        179.853        0.96994        1.07481
        179.861        0.96994        1.07481
         179.87        0.96994        1.07481
        179.878        0.96994        1.07481
        179.886        0.96994        1.07481
        179.895        0.96994        1.07481
        179.903        0.96994        1.07481
        179.911        0.96994        1.07481
         179.92        0.96994        1.07481
        179.928        0.96994        1.07481
        179.936        0.96994        1.07481
        179.945        0.96994        1.07481
        179.953        0.96994        1.07481
        179.961        0.96994        1.07481
         179.97        0.96994        1.07481
        179.978        0.96994        1.07481
        179.986        0.96994        1.07481
        179.995        0.96994        1.07481
        180.003        0.96994        1.07481
        180.011        0.96994        1.07481
         180.02        0.96994        1.07481
        180.028        0.96994        1.07481
        180.036        0.96994        1.07481
        180.045        0.96994        1.07481
        180.053        0.96994        1.07481
        180.061        0.96994        1.07481
         180.07        0.96994        1.07481
        180.078        0.96994        1.07481
        180.086        0.96994        1.07481
        180.095        0.96994        1.07481
        180.103        0.96994        1.07481
        180.111        0.96994        1.07481
         180.12       0.969941        1.07481
        180.128       0.969941        1.07481
        180.136       0.969941        1.07481
        180.145       0.969941        1.07481
        180.153       0.969941        1.07481
        180.161       0.969941        1.07481
         180.17       0.969941        1.07481
        180.178       0.969941        1.07481
        180.186       0.969941        1.07481
        180.195       0.969941        1.07481
        180.203       0.969941        1.07481
        180.211       0.969941        1.07481
         180.22       0.969941        1.07481
        180.228       0.969941        1.07481
        180.236       0.969941        1.07481
        180.245       0.969941        1.07481
        180.253       0.969941        1.07481
        180.261       0.969941        1.07481
         180.27       0.969941        1.07481
        180.278       0.969941        1.07481
        180.286       0.969942        1.07481
        180.295       0.969942        1.07481
        180.303       0.969941        1.07481
        180.311       0.969942        1.07481
         180.32       0.969942        1.07481
        180.328       0.969942        1.07481
        180.336       0.969942        1.07481
        180.345       0.969942        1.07481
        180.353       0.969942        1.07481
        180.361       0.969942        1.07481
         180.37       0.969942        1.07481
        180.378       0.969942        1.07481
        180.386       0.969942        1.07481
        180.395       0.969942        1.07481
        180.403       0.969942        1.07481
        180.411       0.969942        1.07481
         180.42       0.969942        1.07481
        180.428       0.969942        1.07481
        180.436       0.969942        1.07481
        180.445       0.969942        1.07481
        180.453       0.969942        1.07481
        180.461       0.969943        1.07481
         180.47       0.969943        1.07481
        180.478       0.969943        1.07481
        180.486       0.969943        1.07481
        180.495       0.969943        1.07481
        180.503       0.969943        1.07481
        180.511       0.969943        1.07481
         180.52       0.969943        1.07481
        180.528       0.969943        1.07481
        180.536       0.969943        1.07481
        180.545       0.969943        1.07481
        180.553       0.969943        1.07481
        180.561       0.969943        1.07481
         180.57       0.969943        1.07481
        180.578       0.969943        1.07481
        180.586       0.969943        1.07481
        180.595       0.969943        1.07481
        180.603       0.969943        1.07481
        180.611       0.969943        1.07481
         180.62       0.969944        1.07481
        180.628       0.969944        1.07481
        180.636       0.969944        1.07481
        180.645       0.969944        1.07481
        180.653       0.969944        1.07481
        180.661       0.969944        1.07481
         180.67       0.969944        1.07481
        180.678       0.969944        1.07481
        180.686       0.969944        1.07481
        180.695       0.969944        1.07481
        180.703       0.969944        1.07481
        180.711       0.969944        1.07481
         180.72       0.969944        1.07481
        180.728       0.969944        1.07481
        180.736       0.969944        1.07481
        180.745       0.969944        1.07481
        180.753       0.969944        1.07481
        180.761       0.969944        1.07481
         180.77       0.969944        1.07481
        180.778       0.969944        1.07481
        180.786       0.969944        1.07481
        180.795       0.969944        1.07481
        180.803       0.969944        1.07481
        180.811       0.969944        1.07481
         180.82       0.969944        1.07481
        180.828       0.969944        1.07481
        180.836       0.969944        1.07481
        180.845       0.969944        1.07481
        180.853       0.969944        1.07481
        180.861       0.969944        1.07481
         180.87       0.969944        1.07481
        180.878       0.969944        1.07481
        180.886       0.969944        1.07481
        180.895       0.969944        1.07481
        180.903       0.969944        1.07481
        180.911       0.969944        1.07481
         180.92       0.969944        1.07481
        180.928       0.969944        1.07481
        180.936       0.969944        1.07481
        180.945       0.969944        1.07481
        180.953       0.969944        1.07481
        180.961       0.969944        1.07481
         180.97       0.969944        1.07481
        180.978       0.969944        1.07481
        180.986       0.969944        1.07481
        180.995       0.969944        1.07481
        181.003       0.969944        1.07481
        181.011       0.969944        1.07481
         181.02       0.969944        1.07481
        181.028       0.969944        1.07481
        181.036       0.969944        1.07481
        181.045       0.969944        1.07481
        181.053       0.969944        1.07481
        181.061       0.969944        1.07481
         181.07       0.969944        1.07481
        181.078       0.969944        1.07481
        181.086       0.969944        1.07481
        181.095       0.969944        1.07481
        181.103       0.969944        1.07481
        181.111       0.969944        1.07481
         181.12       0.969944        1.07481
        181.128       0.969944        1.07481
        181.136       0.969944        1.07481
        181.145       0.969944        1.07481
        181.153       0.969944        1.07481
        181.161       0.969944        1.07481
        181.169       0.969944        1.07481
        181.178       0.969944        1.07481
        181.186       0.969944        1.07481
        181.194       0.969944        1.07481
        181.203       0.969944        1.07481
        181.211       0.969944        1.07481
        181.219       0.969944        1.07481
        181.228       0.969944        1.07481
        181.236       0.969944        1.07481
        181.244       0.969944        1.07481
        181.253       0.969945        1.07481
        181.261       0.969945        1.07481
        181.269       0.969945        1.07481
        181.278       0.969945        1.07481
        181.286       0.969945        1.07481
        181.294       0.969945        1.07481
        181.303       0.969945        1.07481
        181.311       0.969945        1.07481
        181.319       0.969945        1.07481
        181.328       0.969945        1.07481
        181.336       0.969945        1.07481
        181.344       0.969945        1.07481
        181.353       0.969945        1.07481
        181.361       0.969945        1.07481
        181.369       0.969945        1.07481
        181.378       0.969945        1.07481
        181.386       0.969945        1.07481
        181.394       0.969945        1.07481
        181.403       0.969945        1.07481
        181.411       0.969945        1.07481
        181.419       0.969945        1.07481
        181.428       0.969945        1.07481
        181.436       0.969945        1.07481
        181.444       0.969945        1.07481
        181.453       0.969945        1.07481
        181.461       0.969945        1.07481
        181.469       0.969945        1.07481
        181.478       0.969945        1.07481
        181.486       0.969945        1.07481
        181.494       0.969945        1.07481
        181.503       0.969945        1.07481
        181.511       0.969945        1.07481
        181.519       0.969945        1.07481
        181.528       0.969945        1.07481
        181.536       0.969945        1.07481
        181.544       0.969945        1.07481
        181.553       0.969945        1.07481
        181.561       0.969945        1.07481
        181.569       0.969945        1.07481
        181.578       0.969945        1.07481
        181.586       0.969945        1.07481
        181.594       0.969945        1.07481
        181.603       0.969945        1.07481
        181.611       0.969945        1.07481
        181.619       0.969945        1.07481
        181.628       0.969945        1.07481
        181.636       0.969945        1.07481
        181.644       0.969945        1.07481
        181.653       0.969945        1.07481
        181.661       0.969945        1.07481
        181.669       0.969945        1.07481
        181.678       0.969945        1.07481
        181.686       0.969945        1.07481
        181.694       0.969945        1.07481
        181.703       0.969945        1.07481
        181.711       0.969945        1.07481
        181.719       0.969945        1.07481
        181.728       0.969945        1.07481
        181.736       0.969945        1.07481
        181.744       0.969945        1.07481
        181.753       0.969945        1.07481
        181.761       0.969945        1.07481
        181.769       0.969945        1.07481
        181.778       0.969945        1.07481
        181.786       0.969945        1.07481
        181.794       0.969945        1.07481
        181.803       0.969945        1.07481
        181.811       0.969945        1.07481
        181.819       0.969945        1.07481
        181.828       0.969945        1.07481
        181.836       0.969945        1.07481
        181.844       0.969945        1.07481
        181.853       0.969945        1.07481
        181.861       0.969945        1.07481
        181.869       0.969945        1.07481
        181.878       0.969945        1.07481
        181.886       0.969945        1.07481
        181.894       0.969945        1.07481
        181.903       0.969945        1.07481
        181.911       0.969945        1.07481
        181.919       0.969945        1.07481
        181.928       0.969945        1.07481
        181.936       0.969945        1.07481
        181.944       0.969945        1.07481
        181.953       0.969945        1.07481
        181.961       0.969945        1.07481
        181.969       0.969945        1.07481
        181.978       0.969945        1.07481
        181.986       0.969945        1.07481
        181.994       0.969945        1.07481
        182.003       0.969945        1.07481
        182.011       0.969945        1.07481
        182.019       0.969945        1.07481
        182.028       0.969945        1.07481
        182.036       0.969945        1.07481
        182.044       0.969945        1.07481
        182.053       0.969945        1.07481
        182.061       0.969945        1.07481
        182.069       0.969945        1.07481
        182.078       0.969945        1.07481
        182.086       0.969945        1.07481
        182.094       0.969945        1.07481
        182.103       0.969945        1.07481
        182.111       0.969945        1.07481
        182.119       0.969945        1.07481
        182.128       0.969945        1.07481
        182.136       0.969945        1.07481
        182.144       0.969945        1.07481
        182.153       0.969945        1.07481
        182.161       0.969945        1.07481
        182.169       0.969945        1.07481
        182.178       0.969945        1.07481
        182.186       0.969945        1.07481
        182.194       0.969945        1.07481
        182.203       0.969945        1.07482
        182.211       0.969945        1.07481
        182.219       0.969945        1.07481
        182.228       0.969945        1.07481
        182.236       0.969945        1.07481
        182.244       0.969945        1.07481
        182.253       0.969945        1.07481
        182.261       0.969945        1.07482
        182.269       0.969945        1.07482
        182.278       0.969945        1.07482
        182.286       0.969945        1.07482
        182.294       0.969945        1.07482
        182.303       0.969945        1.07482
        182.311       0.969946        1.07482
        182.319       0.969945        1.07482
        182.328       0.969945        1.07482
        182.336       0.969945        1.07482
        182.344       0.969945        1.07482
        182.353       0.969945        1.07482
        182.361       0.969945        1.07482
        182.369       0.969945        1.07482
        182.378       0.969946        1.07482
        182.386       0.969946        1.07482
        182.394       0.969946        1.07482
        182.403       0.969946        1.07482
        182.411       0.969946        1.07482
        182.419       0.969946        1.07482
        182.428       0.969945        1.07482
        182.436       0.969946        1.07482
        182.444       0.969946        1.07482
        182.453       0.969946        1.07482
        182.461       0.969945        1.07482
        182.469       0.969946        1.07482
        182.478       0.969945        1.07482
        182.486       0.969946        1.07482
        182.494       0.969945        1.07482
        182.503       0.969945        1.07482
        182.511       0.969945        1.07482
        182.519       0.969946        1.07482
        182.527       0.969946        1.07482
        182.536       0.969945        1.07482
        182.544       0.969945        1.07482
        182.552       0.969945        1.07482
        182.561       0.969945        1.07482
        182.569       0.969945        1.07482
        182.577       0.969945        1.07482
        182.586       0.969945        1.07482
        182.594       0.969945        1.07482
        182.602       0.969946        1.07482
        182.611       0.969946        1.07482
        182.619       0.969945        1.07482
        182.627       0.969945        1.07482
        182.636       0.969945        1.07482
        182.644       0.969945        1.07482
        182.652       0.969945        1.07482
        182.661       0.969945        1.07482
        182.669       0.969945        1.07482
        182.677       0.969946        1.07482
        182.686       0.969945        1.07482
        182.694       0.969944        1.07482
        182.702       0.969945        1.07482
        182.711       0.969945        1.07482
        182.719       0.969944        1.07482
        182.727       0.969944        1.07482
        182.736       0.969944        1.07482
        182.744       0.969945        1.07482
        182.752       0.969945        1.07482
        182.761       0.969944        1.07482
        182.769       0.969944        1.07482
        182.777       0.969944        1.07482
        182.786       0.969944        1.07482
        182.794       0.969944        1.07482
        182.802       0.969944        1.07482
        182.811       0.969945        1.07482
        182.819       0.969945        1.07482
        182.827       0.969944        1.07482
        182.836       0.969944        1.07482
        182.844       0.969944        1.07482
        182.852       0.969944        1.07482
        182.861       0.969944        1.07482
        182.869       0.969944        1.07482
        182.877       0.969944        1.07482
        182.886       0.969943        1.07482
        182.894       0.969943        1.07482
        182.902       0.969943        1.07482
        182.911       0.969943        1.07482
        182.919       0.969943        1.07482
        182.927       0.969944        1.07482
        182.936       0.969944        1.07482
        182.944       0.969943        1.07482
        182.952       0.969943        1.07482
        182.961       0.969943        1.07482
        182.969       0.969943        1.07482
        182.977       0.969944        1.07482
        182.986       0.969943        1.07482
        182.994       0.969942        1.07482
        183.002       0.969942        1.07482
        183.011       0.969942        1.07482
        183.019       0.969942        1.07482
        183.027       0.969943        1.07482
        183.036       0.969943        1.07482
        183.044       0.969942        1.07482
        183.052       0.969942        1.07482
        183.061       0.969942        1.07482
        183.069       0.969942        1.07482
        183.077       0.969943        1.07482
        183.086       0.969943        1.07482
        183.094       0.969942        1.07482
        183.102       0.969942        1.07482
        183.111       0.969942        1.07482
        183.119       0.969942        1.07482
        183.127       0.969942        1.07482
        183.136       0.969941        1.07482
        183.144       0.969941        1.07482
        183.152       0.969941        1.07482
        183.161       0.969941        1.07482
        183.169       0.969942        1.07482
        183.177       0.969942        1.07482
        183.186       0.969941        1.07482
        183.194       0.969941        1.07482
        183.202       0.969941        1.07482
        183.211       0.969942        1.07482
        183.219       0.969942        1.07482
        183.227       0.969941        1.07482
        183.236       0.969941        1.07482
        183.244       0.969941        1.07482
        183.252       0.969941        1.07482
        183.261       0.969941        1.07482
        183.269        0.96994        1.07482
        183.277        0.96994        1.07482
        183.286       0.969941        1.07483
        183.294       0.969941        1.07483
        183.302        0.96994        1.07482
        183.311        0.96994        1.07482
        183.319        0.96994        1.07482
        183.327       0.969941        1.07483
        183.336       0.969941        1.07483
        183.344        0.96994        1.07482
        183.352        0.96994        1.07483
        183.361        0.96994        1.07483
        183.369        0.96994        1.07483
        183.377        0.96994        1.07483
        183.386       0.969939        1.07483
        183.394       0.969939        1.07483
        183.402        0.96994        1.07483
        183.411        0.96994        1.07483
        183.419       0.969939        1.07483
        183.427       0.969939        1.07483
        183.436        0.96994        1.07483
        183.444        0.96994        1.07483
        183.452       0.969939        1.07483
        183.461       0.969939        1.07483
        183.469       0.969939        1.07483
        183.477        0.96994        1.07483
        183.486       0.969939        1.07483
        183.494       0.969938        1.07483
        183.502       0.969938        1.07483
        183.511       0.969939        1.07483
        183.519       0.969939        1.07483
        183.527       0.969938        1.07483
        183.536       0.969938        1.07483
        183.544       0.969939        1.07483
        183.552       0.969939        1.07483
        183.561       0.969938        1.07483
        183.569       0.969938        1.07483
        183.577       0.969939        1.07483
        183.586       0.969938        1.07483
        183.594       0.969937        1.07483
        183.602       0.969938        1.07483
        183.611       0.969938        1.07483
        183.619       0.969938        1.07483
        183.627       0.969937        1.07483
        183.636       0.969937        1.07483
        183.644       0.969938        1.07483
        183.652       0.969938        1.07483
        183.661       0.969937        1.07483
        183.669       0.969937        1.07483
        183.677       0.969938        1.07483
        183.686       0.969938        1.07483
        183.694       0.969937        1.07483
        183.702       0.969937        1.07483
        183.711       0.969937        1.07483
        183.719       0.969937        1.07483
        183.727       0.969937        1.07483
        183.736       0.969936        1.07483
        183.744       0.969936        1.07483
        183.752       0.969937        1.07483
        183.761       0.969937        1.07483
        183.769       0.969936        1.07483
        183.777       0.969936        1.07483
        183.786       0.969937        1.07483
        183.794       0.969936        1.07483
        183.802       0.969936        1.07483
        183.811       0.969936        1.07483
        183.819       0.969936        1.07483
        183.827       0.969936        1.07483
        183.836       0.969936        1.07483
