# Time; ANGL 2[BUS 2 18.000]1; ANGL 3[BUS 3 13.800]1; ANGL 2[BUS 2 18.000]1; ANGL 3[BUS 3 13.800]1
  246.753479;     0.000000;  6133.603271;     0.000000;  6133.603271
  246.761810;     0.000000;  6133.603760;     0.000000;  6133.603760
  246.770142;     0.000000;  6133.605225;     0.000000;  6133.605225
  246.778473;     0.000000;  6133.605469;     0.000000;  6133.605469
  246.786804;     0.000000;  6133.605957;     0.000000;  6133.605957
  246.795135;     0.000000;  6133.605469;     0.000000;  6133.605469
  246.803467;     0.000000;  6133.604980;     0.000000;  6133.604980
  246.811798;     0.000000;  6133.604248;     0.000000;  6133.604248
  246.820129;     0.000000;  6133.603760;     0.000000;  6133.603760
  246.828461;     0.000000;  6133.603271;     0.000000;  6133.603271
  246.836792;     0.000000;  6133.602783;     0.000000;  6133.602783
  246.845123;     0.000000;  6133.602051;     0.000000;  6133.602051
  246.853455;     0.000000;  6133.601562;     0.000000;  6133.601562
  246.861786;     0.000000;  6133.602051;     0.000000;  6133.602051
  246.870117;     0.000000;  6133.601562;     0.000000;  6133.601562
  246.878448;     0.000000;  6133.601807;     0.000000;  6133.601807
  246.886780;     0.000000;  6133.602295;     0.000000;  6133.602295
  246.895111;     0.000000;  6133.602783;     0.000000;  6133.602783
  246.903442;     0.000000;  6133.603271;     0.000000;  6133.603271
  246.911774;     0.000000;  6133.603516;     0.000000;  6133.603516
  246.920105;     0.000000;  6133.604004;     0.000000;  6133.604004
  246.928436;     0.000000;  6133.604492;     0.000000;  6133.604492
  246.936768;     0.000000;  6133.604980;     0.000000;  6133.604980
  246.945099;     0.000000;  6133.605225;     0.000000;  6133.605225
  246.953430;     0.000000;  6133.605713;     0.000000;  6133.605713
  246.961761;     0.000000;  6133.605225;     0.000000;  6133.605225
  246.970093;     0.000000;  6133.604736;     0.000000;  6133.604736
  246.978424;     0.000000;  6133.604004;     0.000000;  6133.604004
  246.986755;     0.000000;  6133.603516;     0.000000;  6133.603516
  246.995087;     0.000000;  6133.603027;     0.000000;  6133.603027
  247.003418;     0.000000;  6133.602539;     0.000000;  6133.602539
  247.011749;     0.000000;  6133.602783;     0.000000;  6133.602783
  247.020081;     0.000000;  6133.602295;     0.000000;  6133.602295
  247.028412;     0.000000;  6133.601807;     0.000000;  6133.601807
  247.036743;     0.000000;  6133.601318;     0.000000;  6133.601318
  247.045074;     0.000000;  6133.601562;     0.000000;  6133.601562
  247.053406;     0.000000;  6133.602051;     0.000000;  6133.602051
  247.061737;     0.000000;  6133.602539;     0.000000;  6133.602539
  247.070068;     0.000000;  6133.603027;     0.000000;  6133.603027
  247.078400;     0.000000;  6133.603271;     0.000000;  6133.603271
  247.086731;     0.000000;  6133.603760;     0.000000;  6133.603760
  247.095062;     0.000000;  6133.604248;     0.000000;  6133.604248
  247.103394;     0.000000;  6133.604736;     0.000000;  6133.604736
  247.111725;     0.000000;  6133.604980;     0.000000;  6133.604980
  247.120056;     0.000000;  6133.605469;     0.000000;  6133.605469
  247.128387;     0.000000;  6133.604980;     0.000000;  6133.604980
  247.136719;     0.000000;  6133.604492;     0.000000;  6133.604492
  247.145050;     0.000000;  6133.603760;     0.000000;  6133.603760
  247.153381;     0.000000;  6133.604248;     0.000000;  6133.604248
  247.161713;     0.000000;  6133.603760;     0.000000;  6133.603760
  247.170044;     0.000000;  6133.603271;     0.000000;  6133.603271
  247.178375;     0.000000;  6133.602539;     0.000000;  6133.602539
  247.186707;     0.000000;  6133.602051;     0.000000;  6133.602051
  247.195038;     0.000000;  6133.601562;     0.000000;  6133.601562
  247.203369;     0.000000;  6133.601074;     0.000000;  6133.601074
  247.211700;     0.000000;  6133.601318;     0.000000;  6133.601318
  247.220032;     0.000000;  6133.601807;     0.000000;  6133.601807
  247.228363;     0.000000;  6133.602295;     0.000000;  6133.602295
  247.236694;     0.000000;  6133.602783;     0.000000;  6133.602783
  247.245026;     0.000000;  6133.603027;     0.000000;  6133.603027
  247.253357;     0.000000;  6133.603516;     0.000000;  6133.603516
  247.261688;     0.000000;  6133.604004;     0.000000;  6133.604004
  247.270020;     0.000000;  6133.604492;     0.000000;  6133.604492
  247.278351;     0.000000;  6133.604736;     0.000000;  6133.604736
  247.286682;     0.000000;  6133.605225;     0.000000;  6133.605225
  247.295013;     0.000000;  6133.604736;     0.000000;  6133.604736
  247.303345;     0.000000;  6133.605225;     0.000000;  6133.605225
  247.311676;     0.000000;  6133.604492;     0.000000;  6133.604492
  247.320007;     0.000000;  6133.604004;     0.000000;  6133.604004
  247.328339;     0.000000;  6133.603516;     0.000000;  6133.603516
  247.336670;     0.000000;  6133.603027;     0.000000;  6133.603027
  247.345001;     0.000000;  6133.602295;     0.000000;  6133.602295
  247.353333;     0.000000;  6133.601807;     0.000000;  6133.601807
  247.361664;     0.000000;  6133.601318;     0.000000;  6133.601318
  247.369995;     0.000000;  6133.600830;     0.000000;  6133.600830
  247.378326;     0.000000;  6133.601074;     0.000000;  6133.601074
  247.386658;     0.000000;  6133.601562;     0.000000;  6133.601562
  247.394989;     0.000000;  6133.602051;     0.000000;  6133.602051
  247.403320;     0.000000;  6133.603271;     0.000000;  6133.603271
  247.411652;     0.000000;  6133.603760;     0.000000;  6133.603760
  247.419983;     0.000000;  6133.604248;     0.000000;  6133.604248
  247.428314;     0.000000;  6133.604736;     0.000000;  6133.604736
  247.436646;     0.000000;  6133.604980;     0.000000;  6133.604980
  247.444977;     0.000000;  6133.605469;     0.000000;  6133.605469
  247.453308;     0.000000;  6133.605957;     0.000000;  6133.605957
  247.461639;     0.000000;  6133.606445;     0.000000;  6133.606445
  247.469971;     0.000000;  6133.605713;     0.000000;  6133.605713
  247.478302;     0.000000;  6133.605225;     0.000000;  6133.605225
  247.486633;     0.000000;  6133.604736;     0.000000;  6133.604736
  247.494965;     0.000000;  6133.604248;     0.000000;  6133.604248
  247.503296;     0.000000;  6133.603516;     0.000000;  6133.603516
  247.511627;     0.000000;  6133.603027;     0.000000;  6133.603027
  247.519958;     0.000000;  6133.602539;     0.000000;  6133.602539
  247.528290;     0.000000;  6133.603027;     0.000000;  6133.603027
  247.536621;     0.000000;  6133.602295;     0.000000;  6133.602295
  247.544952;     0.000000;  6133.601807;     0.000000;  6133.601807
  247.553284;     0.000000;  6133.601318;     0.000000;  6133.601318
  247.561615;     0.000000;  6133.600830;     0.000000;  6133.600830
  247.569946;     0.000000;  6133.601074;     0.000000;  6133.601074
  247.578278;     0.000000;  6133.601562;     0.000000;  6133.601562
  247.586609;     0.000000;  6133.602051;     0.000000;  6133.602051
  247.594940;     0.000000;  6133.602539;     0.000000;  6133.602539
  247.603271;     0.000000;  6133.602783;     0.000000;  6133.602783
  247.611603;     0.000000;  6133.603271;     0.000000;  6133.603271
  247.619934;     0.000000;  6133.603760;     0.000000;  6133.603760
  247.628265;     0.000000;  6133.604248;     0.000000;  6133.604248
  247.636597;     0.000000;  6133.604492;     0.000000;  6133.604492
  247.644928;     0.000000;  6133.604980;     0.000000;  6133.604980
  247.653259;     0.000000;  6133.605469;     0.000000;  6133.605469
  247.661591;     0.000000;  6133.605957;     0.000000;  6133.605957
  247.669922;     0.000000;  6133.605225;     0.000000;  6133.605225
  247.678253;     0.000000;  6133.604736;     0.000000;  6133.604736
  247.686584;     0.000000;  6133.604248;     0.000000;  6133.604248
  247.694916;     0.000000;  6133.604736;     0.000000;  6133.604736
  247.703247;     0.000000;  6133.604004;     0.000000;  6133.604004
  247.711578;     0.000000;  6133.603516;     0.000000;  6133.603516
  247.719910;     0.000000;  6133.603027;     0.000000;  6133.603027
  247.728241;     0.000000;  6133.602539;     0.000000;  6133.602539
  247.736572;     0.000000;  6133.601807;     0.000000;  6133.601807
  247.744904;     0.000000;  6133.601318;     0.000000;  6133.601318
  247.753235;     0.000000;  6133.600830;     0.000000;  6133.600830
  247.761566;     0.000000;  6133.600342;     0.000000;  6133.600342
  247.769897;     0.000000;  6133.600586;     0.000000;  6133.600586
  247.778229;     0.000000;  6133.601074;     0.000000;  6133.601074
  247.786560;     0.000000;  6133.602539;     0.000000;  6133.602539
  247.794891;     0.000000;  6133.603027;     0.000000;  6133.603027
  247.803223;     0.000000;  6133.603271;     0.000000;  6133.603271
  247.811554;     0.000000;  6133.603760;     0.000000;  6133.603760
  247.819885;     0.000000;  6133.604248;     0.000000;  6133.604248
  247.828217;     0.000000;  6133.604736;     0.000000;  6133.604736
  247.836548;     0.000000;  6133.604980;     0.000000;  6133.604980
  247.844879;     0.000000;  6133.605469;     0.000000;  6133.605469
  247.853210;     0.000000;  6133.605957;     0.000000;  6133.605957
  247.861542;     0.000000;  6133.606445;     0.000000;  6133.606445
  247.869873;     0.000000;  6133.605713;     0.000000;  6133.605713
  247.878204;     0.000000;  6133.605225;     0.000000;  6133.605225
  247.886536;     0.000000;  6133.604736;     0.000000;  6133.604736
  247.894867;     0.000000;  6133.604248;     0.000000;  6133.604248
  247.903198;     0.000000;  6133.603516;     0.000000;  6133.603516
  247.911530;     0.000000;  6133.603027;     0.000000;  6133.603027
  247.919861;     0.000000;  6133.602539;     0.000000;  6133.602539
  247.928192;     0.000000;  6133.603027;     0.000000;  6133.603027
  247.936523;     0.000000;  6133.602295;     0.000000;  6133.602295
  247.944855;     0.000000;  6133.601807;     0.000000;  6133.601807
  247.953186;     0.000000;  6133.601318;     0.000000;  6133.601318
  247.961517;     0.000000;  6133.600830;     0.000000;  6133.600830
  247.969849;     0.000000;  6133.601074;     0.000000;  6133.601074
  247.978180;     0.000000;  6133.601562;     0.000000;  6133.601562
  247.986511;     0.000000;  6133.602051;     0.000000;  6133.602051
  247.994843;     0.000000;  6133.602539;     0.000000;  6133.602539
  248.003174;     0.000000;  6133.602783;     0.000000;  6133.602783
  248.011505;     0.000000;  6133.603271;     0.000000;  6133.603271
  248.019836;     0.000000;  6133.603760;     0.000000;  6133.603760
  248.028168;     0.000000;  6133.604248;     0.000000;  6133.604248
  248.036499;     0.000000;  6133.604492;     0.000000;  6133.604492
  248.044830;     0.000000;  6133.604980;     0.000000;  6133.604980
  248.053162;     0.000000;  6133.605469;     0.000000;  6133.605469
  248.061493;     0.000000;  6133.605957;     0.000000;  6133.605957
  248.069824;     0.000000;  6133.605225;     0.000000;  6133.605225
  248.078156;     0.000000;  6133.604736;     0.000000;  6133.604736
  248.086487;     0.000000;  6133.604248;     0.000000;  6133.604248
  248.094818;     0.000000;  6133.604736;     0.000000;  6133.604736
  248.103149;     0.000000;  6133.604004;     0.000000;  6133.604004
  248.111481;     0.000000;  6133.603516;     0.000000;  6133.603516
  248.119812;     0.000000;  6133.603027;     0.000000;  6133.603027
  248.128143;     0.000000;  6133.602539;     0.000000;  6133.602539
  248.136475;     0.000000;  6133.601807;     0.000000;  6133.601807
  248.144806;     0.000000;  6133.601318;     0.000000;  6133.601318
  248.153137;     0.000000;  6133.600830;     0.000000;  6133.600830
  248.161469;     0.000000;  6133.601318;     0.000000;  6133.601318
  248.169800;     0.000000;  6133.601562;     0.000000;  6133.601562
  248.178131;     0.000000;  6133.602051;     0.000000;  6133.602051
  248.186462;     0.000000;  6133.602539;     0.000000;  6133.602539
  248.194794;     0.000000;  6133.603027;     0.000000;  6133.603027
  248.203125;     0.000000;  6133.603271;     0.000000;  6133.603271
  248.211456;     0.000000;  6133.603760;     0.000000;  6133.603760
  248.219788;     0.000000;  6133.604248;     0.000000;  6133.604248
  248.228119;     0.000000;  6133.604736;     0.000000;  6133.604736
  248.236450;     0.000000;  6133.604980;     0.000000;  6133.604980
  248.244781;     0.000000;  6133.605469;     0.000000;  6133.605469
  248.253113;     0.000000;  6133.605957;     0.000000;  6133.605957
  248.261444;     0.000000;  6133.606445;     0.000000;  6133.606445
  248.269775;     0.000000;  6133.605713;     0.000000;  6133.605713
  248.278107;     0.000000;  6133.605225;     0.000000;  6133.605225
  248.286438;     0.000000;  6133.604736;     0.000000;  6133.604736
  248.294769;     0.000000;  6133.604248;     0.000000;  6133.604248
  248.303101;     0.000000;  6133.603516;     0.000000;  6133.603516
  248.311432;     0.000000;  6133.603027;     0.000000;  6133.603027
  248.319763;     0.000000;  6133.602539;     0.000000;  6133.602539
  248.328094;     0.000000;  6133.603027;     0.000000;  6133.603027
  248.336426;     0.000000;  6133.602295;     0.000000;  6133.602295
  248.344757;     0.000000;  6133.601807;     0.000000;  6133.601807
  248.353088;     0.000000;  6133.601318;     0.000000;  6133.601318
  248.361420;     0.000000;  6133.600830;     0.000000;  6133.600830
  248.369751;     0.000000;  6133.601074;     0.000000;  6133.601074
  248.378082;     0.000000;  6133.601562;     0.000000;  6133.601562
  248.386414;     0.000000;  6133.602051;     0.000000;  6133.602051
  248.394745;     0.000000;  6133.602539;     0.000000;  6133.602539
  248.403076;     0.000000;  6133.602783;     0.000000;  6133.602783
  248.411407;     0.000000;  6133.603271;     0.000000;  6133.603271
  248.419739;     0.000000;  6133.603760;     0.000000;  6133.603760
  248.428070;     0.000000;  6133.604248;     0.000000;  6133.604248
  248.436401;     0.000000;  6133.604492;     0.000000;  6133.604492
  248.444733;     0.000000;  6133.604980;     0.000000;  6133.604980
  248.453064;     0.000000;  6133.605469;     0.000000;  6133.605469
  248.461395;     0.000000;  6133.605957;     0.000000;  6133.605957
  248.469727;     0.000000;  6133.605225;     0.000000;  6133.605225
  248.478058;     0.000000;  6133.604736;     0.000000;  6133.604736
  248.486389;     0.000000;  6133.604248;     0.000000;  6133.604248
  248.494720;     0.000000;  6133.604492;     0.000000;  6133.604492
  248.503052;     0.000000;  6133.604004;     0.000000;  6133.604004
  248.511383;     0.000000;  6133.603516;     0.000000;  6133.603516
  248.519714;     0.000000;  6133.603027;     0.000000;  6133.603027
  248.528046;     0.000000;  6133.602295;     0.000000;  6133.602295
  248.536377;     0.000000;  6133.601807;     0.000000;  6133.601807
  248.544708;     0.000000;  6133.601318;     0.000000;  6133.601318
  248.553040;     0.000000;  6133.600830;     0.000000;  6133.600830
  248.561371;     0.000000;  6133.601074;     0.000000;  6133.601074
  248.569702;     0.000000;  6133.601562;     0.000000;  6133.601562
  248.578033;     0.000000;  6133.602051;     0.000000;  6133.602051
  248.586365;     0.000000;  6133.602539;     0.000000;  6133.602539
  248.594696;     0.000000;  6133.602783;     0.000000;  6133.602783
  248.603027;     0.000000;  6133.603271;     0.000000;  6133.603271
  248.611359;     0.000000;  6133.603760;     0.000000;  6133.603760
  248.619690;     0.000000;  6133.604248;     0.000000;  6133.604248
  248.628021;     0.000000;  6133.604492;     0.000000;  6133.604492
  248.636353;     0.000000;  6133.604980;     0.000000;  6133.604980
  248.644684;     0.000000;  6133.605469;     0.000000;  6133.605469
  248.653015;     0.000000;  6133.605957;     0.000000;  6133.605957
  248.661346;     0.000000;  6133.606201;     0.000000;  6133.606201
  248.669678;     0.000000;  6133.605713;     0.000000;  6133.605713
  248.678009;     0.000000;  6133.605225;     0.000000;  6133.605225
  248.686340;     0.000000;  6133.604736;     0.000000;  6133.604736
  248.694672;     0.000000;  6133.604004;     0.000000;  6133.604004
  248.703003;     0.000000;  6133.603516;     0.000000;  6133.603516
  248.711334;     0.000000;  6133.603027;     0.000000;  6133.603027
  248.719666;     0.000000;  6133.602539;     0.000000;  6133.602539
  248.727997;     0.000000;  6133.602783;     0.000000;  6133.602783
  248.736328;     0.000000;  6133.602295;     0.000000;  6133.602295
  248.744659;     0.000000;  6133.601807;     0.000000;  6133.601807
  248.752991;     0.000000;  6133.601318;     0.000000;  6133.601318
  248.761322;     0.000000;  6133.600586;     0.000000;  6133.600586
  248.769653;     0.000000;  6133.601074;     0.000000;  6133.601074
  248.777985;     0.000000;  6133.601562;     0.000000;  6133.601562
  248.786316;     0.000000;  6133.602051;     0.000000;  6133.602051
  248.794647;     0.000000;  6133.602295;     0.000000;  6133.602295
  248.802979;     0.000000;  6133.602783;     0.000000;  6133.602783
  248.811310;     0.000000;  6133.603271;     0.000000;  6133.603271
  248.819641;     0.000000;  6133.603760;     0.000000;  6133.603760
  248.827972;     0.000000;  6133.604004;     0.000000;  6133.604004
  248.836304;     0.000000;  6133.604492;     0.000000;  6133.604492
  248.844635;     0.000000;  6133.604980;     0.000000;  6133.604980
  248.852966;     0.000000;  6133.605469;     0.000000;  6133.605469
  248.861298;     0.000000;  6133.605713;     0.000000;  6133.605713
  248.869629;     0.000000;  6133.605225;     0.000000;  6133.605225
  248.877960;     0.000000;  6133.604736;     0.000000;  6133.604736
  248.886292;     0.000000;  6133.605225;     0.000000;  6133.605225
  248.894623;     0.000000;  6133.604492;     0.000000;  6133.604492
  248.902954;     0.000000;  6133.604004;     0.000000;  6133.604004
  248.911285;     0.000000;  6133.603516;     0.000000;  6133.603516
  248.919617;     0.000000;  6133.603027;     0.000000;  6133.603027
  248.927948;     0.000000;  6133.602295;     0.000000;  6133.602295
  248.936279;     0.000000;  6133.601807;     0.000000;  6133.601807
  248.944611;     0.000000;  6133.601318;     0.000000;  6133.601318
  248.952942;     0.000000;  6133.600830;     0.000000;  6133.600830
  248.961273;     0.000000;  6133.601074;     0.000000;  6133.601074
  248.969604;     0.000000;  6133.601562;     0.000000;  6133.601562
  248.977936;     0.000000;  6133.602051;     0.000000;  6133.602051
  248.986267;     0.000000;  6133.602539;     0.000000;  6133.602539
  248.994598;     0.000000;  6133.602783;     0.000000;  6133.602783
  249.002930;     0.000000;  6133.603271;     0.000000;  6133.603271
  249.011261;     0.000000;  6133.603760;     0.000000;  6133.603760
  249.019592;     0.000000;  6133.604248;     0.000000;  6133.604248
  249.027924;     0.000000;  6133.604492;     0.000000;  6133.604492
  249.036255;     0.000000;  6133.604980;     0.000000;  6133.604980
  249.044586;     0.000000;  6133.605469;     0.000000;  6133.605469
  249.052917;     0.000000;  6133.605957;     0.000000;  6133.605957
  249.061249;     0.000000;  6133.606201;     0.000000;  6133.606201
  249.069580;     0.000000;  6133.605713;     0.000000;  6133.605713
  249.077911;     0.000000;  6133.605225;     0.000000;  6133.605225
  249.086243;     0.000000;  6133.604736;     0.000000;  6133.604736
  249.094574;     0.000000;  6133.604004;     0.000000;  6133.604004
  249.102905;     0.000000;  6133.603516;     0.000000;  6133.603516
  249.111237;     0.000000;  6133.603027;     0.000000;  6133.603027
  249.119568;     0.000000;  6133.602539;     0.000000;  6133.602539
  249.127899;     0.000000;  6133.602783;     0.000000;  6133.602783
  249.136230;     0.000000;  6133.602295;     0.000000;  6133.602295
  249.144562;     0.000000;  6133.601807;     0.000000;  6133.601807
  249.152893;     0.000000;  6133.601318;     0.000000;  6133.601318
  249.161224;     0.000000;  6133.600586;     0.000000;  6133.600586
  249.169556;     0.000000;  6133.601074;     0.000000;  6133.601074
  249.177887;     0.000000;  6133.601562;     0.000000;  6133.601562
  249.186218;     0.000000;  6133.602051;     0.000000;  6133.602051
  249.194550;     0.000000;  6133.602295;     0.000000;  6133.602295
  249.202881;     0.000000;  6133.602783;     0.000000;  6133.602783
  249.211212;     0.000000;  6133.603271;     0.000000;  6133.603271
  249.219543;     0.000000;  6133.603760;     0.000000;  6133.603760
  249.227875;     0.000000;  6133.604004;     0.000000;  6133.604004
  249.236206;     0.000000;  6133.604492;     0.000000;  6133.604492
  249.244537;     0.000000;  6133.604980;     0.000000;  6133.604980
  249.252869;     0.000000;  6133.605469;     0.000000;  6133.605469
  249.261200;     0.000000;  6133.605713;     0.000000;  6133.605713
  249.269531;     0.000000;  6133.605225;     0.000000;  6133.605225
  249.277863;     0.000000;  6133.604736;     0.000000;  6133.604736
  249.286194;     0.000000;  6133.605225;     0.000000;  6133.605225
  249.294525;     0.000000;  6133.604492;     0.000000;  6133.604492
  249.302856;     0.000000;  6133.604004;     0.000000;  6133.604004
  249.311188;     0.000000;  6133.603516;     0.000000;  6133.603516
  249.319519;     0.000000;  6133.603027;     0.000000;  6133.603027
  249.327850;     0.000000;  6133.602295;     0.000000;  6133.602295
  249.336182;     0.000000;  6133.601807;     0.000000;  6133.601807
  249.344513;     0.000000;  6133.601318;     0.000000;  6133.601318
  249.352844;     0.000000;  6133.600830;     0.000000;  6133.600830
  249.361176;     0.000000;  6133.601074;     0.000000;  6133.601074
  249.369507;     0.000000;  6133.601562;     0.000000;  6133.601562
  249.377838;     0.000000;  6133.602051;     0.000000;  6133.602051
  249.386169;     0.000000;  6133.602539;     0.000000;  6133.602539
  249.394501;     0.000000;  6133.602783;     0.000000;  6133.602783
  249.402832;     0.000000;  6133.603271;     0.000000;  6133.603271
  249.411163;     0.000000;  6133.603760;     0.000000;  6133.603760
  249.419495;     0.000000;  6133.604248;     0.000000;  6133.604248
  249.427826;     0.000000;  6133.604492;     0.000000;  6133.604492
  249.436157;     0.000000;  6133.604980;     0.000000;  6133.604980
  249.444489;     0.000000;  6133.605469;     0.000000;  6133.605469
  249.452820;     0.000000;  6133.605957;     0.000000;  6133.605957
  249.461151;     0.000000;  6133.606201;     0.000000;  6133.606201
  249.469482;     0.000000;  6133.605713;     0.000000;  6133.605713
  249.477814;     0.000000;  6133.605225;     0.000000;  6133.605225
  249.486145;     0.000000;  6133.604736;     0.000000;  6133.604736
  249.494476;     0.000000;  6133.604004;     0.000000;  6133.604004
  249.502808;     0.000000;  6133.603516;     0.000000;  6133.603516
  249.511139;     0.000000;  6133.603027;     0.000000;  6133.603027
  249.519470;     0.000000;  6133.603516;     0.000000;  6133.603516
  249.527802;     0.000000;  6133.602783;     0.000000;  6133.602783
  249.536133;     0.000000;  6133.602295;     0.000000;  6133.602295
  249.544464;     0.000000;  6133.601807;     0.000000;  6133.601807
  249.552795;     0.000000;  6133.601074;     0.000000;  6133.601074
  249.561127;     0.000000;  6133.600586;     0.000000;  6133.600586
  249.569458;     0.000000;  6133.601074;     0.000000;  6133.601074
  249.577789;     0.000000;  6133.601562;     0.000000;  6133.601562
  249.586121;     0.000000;  6133.601807;     0.000000;  6133.601807
  249.594452;     0.000000;  6133.602295;     0.000000;  6133.602295
  249.602783;     0.000000;  6133.602783;     0.000000;  6133.602783
  249.611115;     0.000000;  6133.603271;     0.000000;  6133.603271
  249.619446;     0.000000;  6133.603516;     0.000000;  6133.603516
  249.627777;     0.000000;  6133.604004;     0.000000;  6133.604004
  249.636108;     0.000000;  6133.604492;     0.000000;  6133.604492
  249.644440;     0.000000;  6133.604980;     0.000000;  6133.604980
  249.652771;     0.000000;  6133.605225;     0.000000;  6133.605225
  249.661102;     0.000000;  6133.605713;     0.000000;  6133.605713
  249.669434;     0.000000;  6133.605225;     0.000000;  6133.605225
  249.677765;     0.000000;  6133.604736;     0.000000;  6133.604736
  249.686096;     0.000000;  6133.604980;     0.000000;  6133.604980
  249.694427;     0.000000;  6133.604492;     0.000000;  6133.604492
  249.702759;     0.000000;  6133.604004;     0.000000;  6133.604004
  249.711090;     0.000000;  6133.603516;     0.000000;  6133.603516
  249.719421;     0.000000;  6133.602783;     0.000000;  6133.602783
  249.727753;     0.000000;  6133.602295;     0.000000;  6133.602295
  249.736084;     0.000000;  6133.601807;     0.000000;  6133.601807
  249.744415;     0.000000;  6133.601318;     0.000000;  6133.601318
  249.752747;     0.000000;  6133.600586;     0.000000;  6133.600586
  249.761078;     0.000000;  6133.601074;     0.000000;  6133.601074
  249.769409;     0.000000;  6133.601562;     0.000000;  6133.601562
  249.777740;     0.000000;  6133.602051;     0.000000;  6133.602051
  249.786072;     0.000000;  6133.602295;     0.000000;  6133.602295
  249.794403;     0.000000;  6133.602783;     0.000000;  6133.602783
  249.802734;     0.000000;  6133.603271;     0.000000;  6133.603271
  249.811066;     0.000000;  6133.603760;     0.000000;  6133.603760
  249.819397;     0.000000;  6133.604004;     0.000000;  6133.604004
  249.827728;     0.000000;  6133.604492;     0.000000;  6133.604492
  249.836060;     0.000000;  6133.604980;     0.000000;  6133.604980
  249.844391;     0.000000;  6133.605469;     0.000000;  6133.605469
  249.852722;     0.000000;  6133.605713;     0.000000;  6133.605713
  249.861053;     0.000000;  6133.606201;     0.000000;  6133.606201
  249.869385;     0.000000;  6133.605713;     0.000000;  6133.605713
  249.877716;     0.000000;  6133.605225;     0.000000;  6133.605225
  249.886047;     0.000000;  6133.604492;     0.000000;  6133.604492
  249.894379;     0.000000;  6133.604004;     0.000000;  6133.604004
  249.902710;     0.000000;  6133.603516;     0.000000;  6133.603516
  249.911041;     0.000000;  6133.603027;     0.000000;  6133.603027
  249.919373;     0.000000;  6133.603271;     0.000000;  6133.603271
  249.927704;     0.000000;  6133.602783;     0.000000;  6133.602783
  249.936035;     0.000000;  6133.602295;     0.000000;  6133.602295
  249.944366;     0.000000;  6133.601807;     0.000000;  6133.601807
  249.952698;     0.000000;  6133.601074;     0.000000;  6133.601074
  249.961029;     0.000000;  6133.600586;     0.000000;  6133.600586
  249.969360;     0.000000;  6133.601074;     0.000000;  6133.601074
  249.977692;     0.000000;  6133.601562;     0.000000;  6133.601562
  249.986023;     0.000000;  6133.601807;     0.000000;  6133.601807
  249.994354;     0.000000;  6133.602295;     0.000000;  6133.602295
  250.002686;     0.000000;  6133.602783;     0.000000;  6133.602783
  250.011017;     0.000000;  6133.603271;     0.000000;  6133.603271
  250.019348;     0.000000;  6133.603516;     0.000000;  6133.603516
  250.027679;     0.000000;  6133.604004;     0.000000;  6133.604004
  250.036011;     0.000000;  6133.604492;     0.000000;  6133.604492
  250.044342;     0.000000;  6133.604980;     0.000000;  6133.604980
  250.052673;     0.000000;  6133.605225;     0.000000;  6133.605225
  250.061005;     0.000000;  6133.605713;     0.000000;  6133.605713
  250.069336;     0.000000;  6133.605225;     0.000000;  6133.605225
  250.077667;     0.000000;  6133.604736;     0.000000;  6133.604736
  250.085999;     0.000000;  6133.604980;     0.000000;  6133.604980
  250.094330;     0.000000;  6133.604492;     0.000000;  6133.604492
  250.102661;     0.000000;  6133.604004;     0.000000;  6133.604004
  250.110992;     0.000000;  6133.603516;     0.000000;  6133.603516
  250.119324;     0.000000;  6133.602783;     0.000000;  6133.602783
  250.127655;     0.000000;  6133.602295;     0.000000;  6133.602295
  250.135986;     0.000000;  6133.601807;     0.000000;  6133.601807
  250.144318;     0.000000;  6133.601318;     0.000000;  6133.601318
  250.152649;     0.000000;  6133.601562;     0.000000;  6133.601562
  250.160980;     0.000000;  6133.601074;     0.000000;  6133.601074
  250.169312;     0.000000;  6133.601562;     0.000000;  6133.601562
  250.177643;     0.000000;  6133.602051;     0.000000;  6133.602051
  250.185974;     0.000000;  6133.602295;     0.000000;  6133.602295
  250.194305;     0.000000;  6133.602783;     0.000000;  6133.602783
  250.202637;     0.000000;  6133.603271;     0.000000;  6133.603271
  250.210968;     0.000000;  6133.603760;     0.000000;  6133.603760
  250.219299;     0.000000;  6133.604004;     0.000000;  6133.604004
  250.227631;     0.000000;  6133.604492;     0.000000;  6133.604492
  250.235962;     0.000000;  6133.604980;     0.000000;  6133.604980
  250.244293;     0.000000;  6133.605469;     0.000000;  6133.605469
  250.252625;     0.000000;  6133.605713;     0.000000;  6133.605713
  250.260956;     0.000000;  6133.606201;     0.000000;  6133.606201
  250.269287;     0.000000;  6133.605713;     0.000000;  6133.605713
  250.277618;     0.000000;  6133.605225;     0.000000;  6133.605225
  250.285950;     0.000000;  6133.604492;     0.000000;  6133.604492
  250.294281;     0.000000;  6133.604004;     0.000000;  6133.604004
  250.302612;     0.000000;  6133.603516;     0.000000;  6133.603516
  250.310944;     0.000000;  6133.603027;     0.000000;  6133.603027
  250.319275;     0.000000;  6133.603271;     0.000000;  6133.603271
  250.327606;     0.000000;  6133.602783;     0.000000;  6133.602783
  250.335938;     0.000000;  6133.602295;     0.000000;  6133.602295
  250.344269;     0.000000;  6133.601807;     0.000000;  6133.601807
  250.352600;     0.000000;  6133.601074;     0.000000;  6133.601074
  250.360931;     0.000000;  6133.600586;     0.000000;  6133.600586
  250.369263;     0.000000;  6133.601074;     0.000000;  6133.601074
